RolloutNum, RadiusNN, NumNN, MCParticles, avgTimePerNeighbor, totalTimeSecs
1,2.25,5,0.068
2,2.25,5,0.053
3,2.25,5,0.039
4,2.25,5,0.056
5,2.25,5,0.048
6,2.25,5,0.044
7,2.25,5,0.037
8,2.25,5,0.034
9,2.25,5,0.052
10,2.25,5,0.05
11,2.25,5,0.051
12,2.25,5,0.058
13,2.25,5,0.052
14,2.25,5,0.083
15,2.25,5,0.06
16,2.25,5,0.066
17,2.25,5,0.066
18,2.25,5,0.066
19,2.25,5,0.078
20,2.25,5,0.067
21,2.25,5,0.084
22,2.25,5,0.07
23,2.25,5,0.074
24,2.25,5,0.072
25,2.25,5,0.086
26,2.25,5,0.091
27,2.25,5,0.086
28,2.25,5,0.096
29,2.25,5,0.095
30,2.25,5,0.089
31,2.25,5,0.089
32,2.25,5,0.08
33,2.25,5,0.084
34,2.25,5,0.08
35,2.25,5,0.105
36,2.25,5,0.089
37,2.25,5,0.088
38,2.25,5,0.071
39,2.25,5,0.07
40,2.25,5,0.068
41,2.25,5,0.068
42,2.25,5,0.068
43,2.25,5,0.066
44,2.25,5,0.056
45,2.25,5,0.056
46,2.25,5,0.055
47,2.25,5,0.054
48,2.25,5,0.054
49,2.25,5,0.053
50,2.25,5,0.054
51,2.25,5,0.051
52,2.25,5,0.051
53,2.25,5,0.05
54,2.25,5,0.05
55,2.25,5,0.05
56,2.25,5,0.046
57,2.25,5,0.061
58,2.25,5,0.047
59,2.25,5,0.048
60,2.25,5,0.044
61,2.25,5,0.043
62,2.25,5,0.042
63,2.25,5,0.042
64,2.25,5,0.041
65,2.25,5,0.043
66,2.25,5,0.044
67,2.25,5,0.042
68,2.25,5,0.042
69,2.25,5,0.046
70,2.25,5,0.036
71,2.25,5,0.037
72,2.25,5,0.037
73,2.25,5,0.036
74,2.25,5,0.036
75,2.25,5,0.03
76,2.25,5,0.03
77,2.25,5,0.03
78,2.25,5,0.039
79,2.25,5,0.043
80,2.25,5,0.043
81,2.25,5,0.073
82,2.25,5,0.066
83,2.25,5,0.064
84,2.25,5,0.068
85,2.25,5,0.075
86,2.25,5,0.061
87,2.25,5,0.075
88,2.25,5,0.079
89,2.25,5,0.058
90,2.25,5,0.061
91,2.25,5,0.067
92,2.25,5,0.057
93,2.25,5,0.064
94,2.25,5,0.069
95,2.25,5,0.064
96,2.25,5,0.062
97,2.25,5,0.056
98,2.25,5,0.053
99,2.25,5,0.044
100,2.25,5,0.045
101,2.25,5,0.045
102,2.25,5,0.05
103,2.25,5,0.052
104,2.25,5,0.048
105,2.25,5,0.061
106,2.25,5,0.087
107,2.25,5,0.076
108,2.25,5,0.072
109,2.25,5,0.082
110,2.25,5,0.067
111,2.25,5,0.056
112,2.25,5,0.055
113,2.25,5,0.063
114,2.25,5,0.05
115,2.25,5,0.033
116,2.25,5,0.034
117,2.25,5,0.025
118,2.25,5,0.024
119,2.25,5,0.048
120,2.25,5,0.049
121,2.25,5,0.045
122,2.25,5,0.043
123,2.25,5,0.053
124,2.25,5,0.059
125,2.25,5,0.052
126,2.25,5,0.045
127,2.25,5,0.033
128,2.25,5,0.033
129,2.25,5,0.025
130,2.25,5,0.031
131,2.25,5,0.026
132,2.25,5,0.034
133,2.25,5,0.041
134,2.25,5,0.054
135,2.25,5,0.054
136,2.25,5,0.055
137,2.25,5,0.055
138,2.25,5,0.057
139,2.25,5,0.055
140,2.25,5,0.048
141,2.25,5,0.048
142,2.25,5,0.074
143,2.25,5,0.065
144,2.25,5,0.067
145,2.25,5,0.063
146,2.25,5,0.072
147,2.25,5,0.076
148,2.25,5,0.078
149,2.25,5,0.068
150,2.25,5,0.065
151,2.25,5,0.066
152,2.25,5,0.069
153,2.25,5,0.064
154,2.25,5,0.067
155,2.25,5,0.068
156,2.25,5,0.058
157,2.25,5,0.068
158,2.25,5,0.066
159,2.25,5,0.06
160,2.25,5,0.061
161,2.25,5,0.061
162,2.25,5,0.043
163,2.25,5,0.05
164,2.25,5,0.05
165,2.25,5,0.041
166,2.25,5,0.047
167,2.25,5,0.041
168,2.25,5,0.041
169,2.25,5,0.04
170,2.25,5,0.041
171,2.25,5,0.041
172,2.25,5,0.038
173,2.25,5,0.03
174,2.25,5,0.04
175,2.25,5,0.039
176,2.25,5,0.039
177,2.25,5,0.038
178,2.25,5,0.031
179,2.25,5,0.031
180,2.25,5,0.044
181,2.25,5,0.04
182,2.25,5,0.039
183,2.25,5,0.037
184,2.25,5,0.038
185,2.25,5,0.038
186,2.25,5,0.042
187,2.25,5,0.053
188,2.25,5,0.064
189,2.25,5,0.055
190,2.25,5,0.055
191,2.25,5,0.055
192,2.25,5,0.064
193,2.25,5,0.055
194,2.25,5,0.05
195,2.25,5,0.051
196,2.25,5,0.053
197,2.25,5,0.05
198,2.25,5,0.051
