RolloutNum, RadiusNN, NumNN, MCParticles, avgTimePerNeighbor, totalTimeSecs
1,2.25,5,0.043
2,2.25,5,0.041
3,2.25,5,0.041
4,2.25,5,0.04
5,2.25,5,0.041
6,2.25,5,0.029
7,2.25,5,0.045
8,2.25,5,0.044
9,2.25,5,0.061
10,2.25,5,0.063
11,2.25,5,0.062
12,2.25,5,0.069
13,2.25,5,0.073
14,2.25,5,0.07
15,2.25,5,0.095
16,2.25,5,0.103
17,2.25,5,0.104
18,2.25,5,0.104
19,2.25,5,0.102
20,2.25,5,0.092
21,2.25,5,0.114
22,2.25,5,0.114
23,2.25,5,0.115
24,2.25,5,0.1
25,2.25,5,0.1
26,2.25,5,0.1
27,2.25,5,0.1
28,2.25,5,0.106
29,2.25,5,0.093
30,2.25,5,0.091
31,2.25,5,0.092
32,2.25,5,0.089
33,2.25,5,0.09
34,2.25,5,0.093
35,2.25,5,0.088
36,2.25,5,0.086
37,2.25,5,0.087
38,2.25,5,0.086
39,2.25,5,0.083
40,2.25,5,0.084
41,2.25,5,0.083
42,2.25,5,0.083
43,2.25,5,0.094
44,2.25,5,0.075
45,2.25,5,0.083
46,2.25,5,0.084
47,2.25,5,0.082
48,2.25,5,0.078
49,2.25,5,0.084
50,2.25,5,0.078
51,2.25,5,0.066
52,2.25,5,0.061
53,2.25,5,0.068
54,2.25,5,0.087
55,2.25,5,0.075
56,2.25,5,0.074
57,2.25,5,0.072
58,2.25,5,0.084
59,2.25,5,0.082
60,2.25,5,0.075
61,2.25,5,0.083
62,2.25,5,0.075
63,2.25,5,0.069
64,2.25,5,0.06
65,2.25,5,0.066
66,2.25,5,0.075
67,2.25,5,0.082
68,2.25,5,0.074
69,2.25,5,0.072
70,2.25,5,0.083
71,2.25,5,0.08
72,2.25,5,0.078
73,2.25,5,0.096
74,2.25,5,0.09
75,2.25,5,0.091
76,2.25,5,0.1
77,2.25,5,0.098
78,2.25,5,0.103
79,2.25,5,0.106
80,2.25,5,0.099
81,2.25,5,0.094
82,2.25,5,0.08
83,2.25,5,0.078
84,2.25,5,0.086
85,2.25,5,0.088
86,2.25,5,0.088
87,2.25,5,0.094
88,2.25,5,0.097
89,2.25,5,0.093
90,2.25,5,0.094
91,2.25,5,0.096
92,2.25,5,0.101
93,2.25,5,0.105
94,2.25,5,0.109
95,2.25,5,0.113
96,2.25,5,0.09
97,2.25,5,0.092
98,2.25,5,0.092
99,2.25,5,0.078
100,2.25,5,0.062
101,2.25,5,0.053
102,2.25,5,0.063
103,2.25,5,0.054
104,2.25,5,0.049
105,2.25,5,0.058
106,2.25,5,0.052
107,2.25,5,0.053
