RolloutNum, RadiusNN, NumNN, MCParticles, avgTimePerNeighbor, totalTimeSecs
1,2.25,5,0.306
2,2.25,5,0.297
3,2.25,5,0.329
4,2.25,5,0.329
5,2.25,5,0.512
6,2.25,5,0.437
7,2.25,5,0.501
8,2.25,5,0.609
9,2.25,5,0.763
10,2.25,5,0.591
11,2.25,5,0.58
12,2.25,5,0.649
13,2.25,5,0.798
14,2.25,5,0.55
15,2.25,5,0.408
16,2.25,5,0.278
17,2.25,5,0.26
18,2.25,5,0.309
19,2.25,5,0.295
20,2.25,5,0.294
21,2.25,5,0.347
22,2.25,5,0.396
23,2.25,5,0.406
24,2.25,5,0.403
25,2.25,5,0.53
26,2.25,5,0.524
27,2.25,5,13.339
28,2.25,5,0.631
29,2.25,5,0.784
30,2.25,5,0.744
31,2.25,5,0.687
32,2.25,5,0.725
33,2.25,5,0.716
34,2.25,5,0.659
35,2.25,5,0.719
36,2.25,5,0.725
37,2.25,5,0.75
38,2.25,5,0.741
39,2.25,5,0.865
40,2.25,5,0.787
41,2.25,5,0.811
42,2.25,5,0.891
43,2.25,5,0.841
44,2.25,5,0.731
45,2.25,5,0.788
46,2.25,5,0.752
47,2.25,5,0.719
48,2.25,5,0.695
49,2.25,5,0.63
50,2.25,5,0.597
51,2.25,5,0.646
52,2.25,5,0.567
53,2.25,5,0.48
54,2.25,5,0.469
55,2.25,5,0.471
56,2.25,5,0.465
57,2.25,5,0.479
58,2.25,5,0.467
59,2.25,5,0.478
60,2.25,5,0.466
61,2.25,5,0.58
62,2.25,5,0.594
63,2.25,5,0.584
64,2.25,5,0.6
65,2.25,5,0.601
66,2.25,5,0.596
67,2.25,5,0.573
68,2.25,5,0.515
69,2.25,5,0.498
70,2.25,5,0.499
71,2.25,5,0.497
72,2.25,5,0.503
73,2.25,5,0.484
74,2.25,5,0.493
75,2.25,5,0.489
76,2.25,5,0.459
77,2.25,5,0.445
78,2.25,5,0.45
79,2.25,5,0.441
80,2.25,5,0.449
81,2.25,5,0.439
82,2.25,5,0.437
83,2.25,5,0.45
84,2.25,5,0.433
85,2.25,5,0.481
86,2.25,5,0.483
87,2.25,5,0.486
88,2.25,5,0.477
89,2.25,5,0.478
90,2.25,5,0.46
91,2.25,5,0.516
92,2.25,5,0.466
93,2.25,5,0.443
94,2.25,5,0.459
95,2.25,5,0.452
96,2.25,5,0.461
97,2.25,5,0.433
98,2.25,5,0.433
99,2.25,5,0.431
100,2.25,5,0.429
101,2.25,5,0.409
102,2.25,5,0.448
103,2.25,5,0.396
104,2.25,5,0.35
105,2.25,5,0.277
106,2.25,5,0.318
107,2.25,5,0.405
108,2.25,5,0.401
109,2.25,5,0.334
110,2.25,5,0.282
111,2.25,5,0.336
112,2.25,5,0.382
113,2.25,5,0.365
114,2.25,5,0.3
115,2.25,5,0.241
116,2.25,5,0.266
117,2.25,5,0.267
118,2.25,5,0.257
119,2.25,5,0.255
120,2.25,5,0.297
121,2.25,5,0.258
122,2.25,5,0.319
123,2.25,5,0.317
124,2.25,5,0.336
125,2.25,5,0.326
126,2.25,5,0.332
127,2.25,5,0.349
128,2.25,5,0.348
129,2.25,5,0.343
130,2.25,5,0.347
131,2.25,5,0.334
132,2.25,5,0.267
133,2.25,5,0.271
134,2.25,5,0.263
135,2.25,5,0.267
136,2.25,5,0.263
137,2.25,5,0.284
138,2.25,5,0.216
139,2.25,5,0.198
140,2.25,5,0.198
141,2.25,5,0.133
142,2.25,5,0.138
143,2.25,5,0.132
144,2.25,5,0.123
145,2.25,5,0.133
146,2.25,5,0.128
147,2.25,5,0.124
148,2.25,5,0.118
149,2.25,5,0.107
150,2.25,5,0.085
151,2.25,5,0.08
152,2.25,5,0.084
153,2.25,5,0.084
154,2.25,5,0.081
155,2.25,5,0.074
156,2.25,5,0.055
157,2.25,5,0.058
158,2.25,5,0.047
159,2.25,5,0.055
160,2.25,5,0.044
161,2.25,5,0.044
162,2.25,5,0.043
163,2.25,5,0.043
164,2.25,5,0.048
165,2.25,5,0.044
166,2.25,5,0.045
167,2.25,5,0.036
168,2.25,5,0.036
169,2.25,5,0.038
170,2.25,5,0.047
171,2.25,5,0.041
172,2.25,5,0.044
173,2.25,5,0.042
174,2.25,5,0.042
175,2.25,5,0.045
176,2.25,5,0.035
177,2.25,5,0.035
178,2.25,5,0.039
179,2.25,5,0.043
180,2.25,5,0.036
181,2.25,5,0.043
182,2.25,5,0.047
183,2.25,5,0.042
184,2.25,5,0.046
185,2.25,5,0.047
186,2.25,5,0.044
187,2.25,5,0.052
188,2.25,5,0.05
189,2.25,5,0.057
190,2.25,5,0.043
191,2.25,5,0.059
192,2.25,5,0.048
193,2.25,5,0.048
194,2.25,5,0.039
195,2.25,5,0.039
196,2.25,5,0.041
197,2.25,5,0.032
198,2.25,5,0.035
199,2.25,5,0.03
200,2.25,5,0.033
201,2.25,5,0.034
202,2.25,5,0.033
203,2.25,5,0.033
204,2.25,5,0.033
205,2.25,5,0.04
206,2.25,5,0.054
207,2.25,5,0.043
208,2.25,5,0.041
209,2.25,5,0.044
210,2.25,5,0.052
211,2.25,5,0.047
212,2.25,5,0.056
213,2.25,5,0.045
214,2.25,5,0.042
215,2.25,5,0.046
216,2.25,5,0.038
217,2.25,5,0.038
218,2.25,5,0.04
219,2.25,5,0.037
220,2.25,5,0.032
221,2.25,5,0.032
222,2.25,5,0.038
223,2.25,5,0.038
224,2.25,5,0.032
225,2.25,5,0.031
226,2.25,5,0.035
227,2.25,5,0.029
228,2.25,5,0.029
229,2.25,5,0.029
230,2.25,5,0.028
231,2.25,5,0.033
232,2.25,5,0.032
233,2.25,5,0.032
234,2.25,5,0.033
235,2.25,5,0.032
236,2.25,5,0.034
237,2.25,5,0.03
238,2.25,5,0.018
239,2.25,5,0.023
240,2.25,5,0.024
241,2.25,5,0.023
242,2.25,5,0.017
243,2.25,5,0.026
244,2.25,5,0.017
245,2.25,5,0.018
246,2.25,5,0.015
247,2.25,5,0.017
248,2.25,5,0.033
249,2.25,5,0.032
250,2.25,5,0.032
251,2.25,5,0.033
252,2.25,5,0.033
253,2.25,5,0.034
254,2.25,5,0.038
255,2.25,5,0.036
256,2.25,5,0.032
257,2.25,5,0.031
258,2.25,5,0.043
259,2.25,5,0.043
260,2.25,5,0.041
261,2.25,5,0.065
262,2.25,5,0.063
263,2.25,5,0.062
264,2.25,5,0.065
265,2.25,5,0.062
266,2.25,5,0.066
267,2.25,5,0.048
268,2.25,5,0.05
269,2.25,5,0.056
270,2.25,5,0.047
271,2.25,5,0.05
272,2.25,5,0.05
273,2.25,5,0.052
274,2.25,5,0.054
275,2.25,5,0.049
276,2.25,5,0.049
277,2.25,5,0.057
278,2.25,5,0.069
279,2.25,5,0.062
280,2.25,5,0.065
281,2.25,5,0.07
282,2.25,5,0.063
283,2.25,5,0.073
284,2.25,5,0.065
285,2.25,5,0.058
286,2.25,5,0.072
287,2.25,5,0.064
288,2.25,5,0.069
289,2.25,5,0.073
290,2.25,5,0.067
291,2.25,5,0.068
292,2.25,5,0.063
293,2.25,5,0.06
294,2.25,5,0.059
