RolloutNum, RadiusNN, NumNN, MCParticles, avgTimePerNeighbor, totalTimeSecs
1,2.25,5,0.054
2,2.25,5,0.051
3,2.25,5,0.063
4,2.25,5,0.07
5,2.25,5,0.068
6,2.25,5,0.06
7,2.25,5,0.053
8,2.25,5,0.043
9,2.25,5,0.059
10,2.25,5,0.059
11,2.25,5,0.06
12,2.25,5,0.077
13,2.25,5,0.076
14,2.25,5,0.065
15,2.25,5,0.064
16,2.25,5,0.085
17,2.25,5,0.087
18,2.25,5,0.085
19,2.25,5,0.091
20,2.25,5,0.088
21,2.25,5,0.088
22,2.25,5,0.086
23,2.25,5,0.088
24,2.25,5,0.077
25,2.25,5,0.09
26,2.25,5,0.083
27,2.25,5,0.078
28,2.25,5,0.078
29,2.25,5,0.07
30,2.25,5,0.064
31,2.25,5,0.067
32,2.25,5,0.066
33,2.25,5,0.06
34,2.25,5,0.054
35,2.25,5,0.051
36,2.25,5,0.041
37,2.25,5,0.043
38,2.25,5,0.043
39,2.25,5,0.04
40,2.25,5,0.041
41,2.25,5,0.05
42,2.25,5,0.049
43,2.25,5,0.042
44,2.25,5,0.045
45,2.25,5,0.056
46,2.25,5,0.049
47,2.25,5,0.061
48,2.25,5,0.05
49,2.25,5,0.044
50,2.25,5,0.042
51,2.25,5,0.04
52,2.25,5,0.044
53,2.25,5,0.044
54,2.25,5,0.033
55,2.25,5,0.033
56,2.25,5,0.043
57,2.25,5,0.056
58,2.25,5,0.057
59,2.25,5,0.06
60,2.25,5,0.08
61,2.25,5,0.077
62,2.25,5,0.092
63,2.25,5,0.095
64,2.25,5,0.095
65,2.25,5,0.095
66,2.25,5,0.08
67,2.25,5,0.081
68,2.25,5,0.084
69,2.25,5,0.083
70,2.25,5,0.09
71,2.25,5,0.089
72,2.25,5,0.097
73,2.25,5,0.097
74,2.25,5,0.106
75,2.25,5,0.107
76,2.25,5,0.092
77,2.25,5,0.087
78,2.25,5,0.1
79,2.25,5,0.09
80,2.25,5,0.092
81,2.25,5,0.073
82,2.25,5,0.07
83,2.25,5,0.069
84,2.25,5,0.06
85,2.25,5,0.07
86,2.25,5,0.069
87,2.25,5,0.066
88,2.25,5,0.073
89,2.25,5,0.061
90,2.25,5,0.06
91,2.25,5,0.056
92,2.25,5,0.038
93,2.25,5,0.036
94,2.25,5,0.035
95,2.25,5,0.034
96,2.25,5,0.037
97,2.25,5,0.037
98,2.25,5,0.036
99,2.25,5,0.047
100,2.25,5,0.045
101,2.25,5,0.041
102,2.25,5,0.051
103,2.25,5,0.065
104,2.25,5,0.074
105,2.25,5,0.073
106,2.25,5,0.064
107,2.25,5,0.068
108,2.25,5,0.06
109,2.25,5,0.059
110,2.25,5,0.056
111,2.25,5,0.079
112,2.25,5,0.07
113,2.25,5,0.069
114,2.25,5,0.067
115,2.25,5,0.066
116,2.25,5,0.062
117,2.25,5,0.058
118,2.25,5,0.071
119,2.25,5,0.067
120,2.25,5,0.067
121,2.25,5,0.066
122,2.25,5,0.047
123,2.25,5,0.047
124,2.25,5,0.049
125,2.25,5,0.047
126,2.25,5,0.047
127,2.25,5,0.067
128,2.25,5,0.07
129,2.25,5,0.062
130,2.25,5,0.059
131,2.25,5,0.064
132,2.25,5,0.061
133,2.25,5,0.064
134,2.25,5,0.056
135,2.25,5,0.054
136,2.25,5,0.058
137,2.25,5,0.057
138,2.25,5,0.056
139,2.25,5,0.053
140,2.25,5,0.053
141,2.25,5,0.043
142,2.25,5,0.044
143,2.25,5,0.041
144,2.25,5,0.045
145,2.25,5,0.067
146,2.25,5,0.066
147,2.25,5,0.067
148,2.25,5,0.071
149,2.25,5,0.071
150,2.25,5,0.074
151,2.25,5,0.072
152,2.25,5,0.072
153,2.25,5,0.066
154,2.25,5,0.058
155,2.25,5,0.058
156,2.25,5,0.075
157,2.25,5,0.102
158,2.25,5,0.272
159,2.25,5,0.33
160,2.25,5,0.155
161,2.25,5,0.134
162,2.25,5,0.136
163,2.25,5,0.291
164,2.25,5,0.3
165,2.25,5,0.192
166,2.25,5,0.363
167,2.25,5,0.363
168,2.25,5,0.307
169,2.25,5,0.129
170,2.25,5,0.068
171,2.25,5,0.069
172,2.25,5,0.102
173,2.25,5,0.094
174,2.25,5,0.08
175,2.25,5,0.1
176,2.25,5,0.154
177,2.25,5,0.176
178,2.25,5,0.079
179,2.25,5,0.079
180,2.25,5,0.088
181,2.25,5,0.088
182,2.25,5,0.101
183,2.25,5,0.184
184,2.25,5,0.132
185,2.25,5,0.096
186,2.25,5,0.092
187,2.25,5,0.084
188,2.25,5,0.085
189,2.25,5,0.118
190,2.25,5,0.231
191,2.25,5,0.106
192,2.25,5,0.099
193,2.25,5,0.089
194,2.25,5,0.078
195,2.25,5,0.077
196,2.25,5,0.065
197,2.25,5,0.072
198,2.25,5,0.065
199,2.25,5,0.086
200,2.25,5,0.152
201,2.25,5,0.099
202,2.25,5,0.094
203,2.25,5,0.069
204,2.25,5,0.07
205,2.25,5,0.066
206,2.25,5,0.072
207,2.25,5,0.113
208,2.25,5,0.1
209,2.25,5,0.071
210,2.25,5,0.078
211,2.25,5,0.093
212,2.25,5,0.081
213,2.25,5,0.06
214,2.25,5,0.052
215,2.25,5,0.077
216,2.25,5,0.071
217,2.25,5,0.095
218,2.25,5,0.112
219,2.25,5,0.091
220,2.25,5,0.084
221,2.25,5,0.083
222,2.25,5,0.113
223,2.25,5,0.122
224,2.25,5,0.108
225,2.25,5,0.09
226,2.25,5,0.095
227,2.25,5,0.145
228,2.25,5,0.121
229,2.25,5,0.078
230,2.25,5,0.061
231,2.25,5,0.047
232,2.25,5,0.054
233,2.25,5,0.096
234,2.25,5,0.168
235,2.25,5,0.07
236,2.25,5,0.067
237,2.25,5,0.056
238,2.25,5,0.057
239,2.25,5,0.059
240,2.25,5,0.052
241,2.25,5,0.05
242,2.25,5,0.052
243,2.25,5,0.055
244,2.25,5,0.07
245,2.25,5,0.058
246,2.25,5,0.048
247,2.25,5,0.058
248,2.25,5,0.048
249,2.25,5,0.046
250,2.25,5,0.049
251,2.25,5,0.032
252,2.25,5,0.039
253,2.25,5,0.042
254,2.25,5,0.044
255,2.25,5,0.064
256,2.25,5,0.067
257,2.25,5,0.041
258,2.25,5,0.031
259,2.25,5,0.037
260,2.25,5,0.046
261,2.25,5,0.06
262,2.25,5,0.052
263,2.25,5,0.051
264,2.25,5,0.06
265,2.25,5,0.054
266,2.25,5,0.051
267,2.25,5,0.068
268,2.25,5,0.086
269,2.25,5,0.093
270,2.25,5,0.068
271,2.25,5,0.069
272,2.25,5,0.074
273,2.25,5,0.084
274,2.25,5,0.102
275,2.25,5,0.11
276,2.25,5,0.091
277,2.25,5,0.061
278,2.25,5,0.056
279,2.25,5,0.073
280,2.25,5,0.073
281,2.25,5,0.076
282,2.25,5,0.083
283,2.25,5,0.114
284,2.25,5,0.075
285,2.25,5,0.078
286,2.25,5,0.071
287,2.25,5,0.052
288,2.25,5,0.046
289,2.25,5,0.059
290,2.25,5,0.067
291,2.25,5,0.048
292,2.25,5,0.044
293,2.25,5,0.042
294,2.25,5,0.058
295,2.25,5,0.064
296,2.25,5,0.067
297,2.25,5,0.063
298,2.25,5,0.093
299,2.25,5,0.122
300,2.25,5,0.068
301,2.25,5,0.059
302,2.25,5,0.059
303,2.25,5,0.046
304,2.25,5,0.059
305,2.25,5,0.063
306,2.25,5,0.071
307,2.25,5,0.095
308,2.25,5,0.095
309,2.25,5,0.067
310,2.25,5,0.07
311,2.25,5,0.083
312,2.25,5,0.078
313,2.25,5,0.077
314,2.25,5,0.089
315,2.25,5,0.135
316,2.25,5,0.09
317,2.25,5,0.092
318,2.25,5,0.08
319,2.25,5,0.153
320,2.25,5,0.281
321,2.25,5,0.072
322,2.25,5,0.074
323,2.25,5,0.097
324,2.25,5,0.072
325,2.25,5,0.077
326,2.25,5,0.072
327,2.25,5,0.08
328,2.25,5,0.114
329,2.25,5,0.108
330,2.25,5,0.102
331,2.25,5,0.081
332,2.25,5,0.107
333,2.25,5,0.085
334,2.25,5,0.085
