RolloutNum, RadiusNN, NumNN, MCParticles, avgTimePerNeighbor, totalTimeSecs
1,2.25,5,0.13
2,2.25,5,0.051
3,2.25,5,0.053
4,2.25,5,0.052
5,2.25,5,0.051
6,2.25,5,0.051
7,2.25,5,0.058
8,2.25,5,0.053
9,2.25,5,0.052
10,2.25,5,0.06
11,2.25,5,0.066
12,2.25,5,0.052
13,2.25,5,0.052
14,2.25,5,0.054
15,2.25,5,0.045
16,2.25,5,0.036
17,2.25,5,0.035
18,2.25,5,0.044
19,2.25,5,0.036
20,2.25,5,0.025
21,2.25,5,0.036
22,2.25,5,0.036
23,2.25,5,0.037
24,2.25,5,0.038
25,2.25,5,0.041
26,2.25,5,0.063
27,2.25,5,0.076
28,2.25,5,0.088
29,2.25,5,0.081
30,2.25,5,0.08
31,2.25,5,0.096
32,2.25,5,0.097
33,2.25,5,0.094
34,2.25,5,0.08
35,2.25,5,0.079
36,2.25,5,0.08
37,2.25,5,0.077
38,2.25,5,0.092
39,2.25,5,0.088
40,2.25,5,0.068
41,2.25,5,0.081
42,2.25,5,0.076
43,2.25,5,0.061
44,2.25,5,0.067
45,2.25,5,0.071
46,2.25,5,0.04
47,2.25,5,0.039
48,2.25,5,0.042
49,2.25,5,0.041
50,2.25,5,0.039
51,2.25,5,0.057
52,2.25,5,0.056
53,2.25,5,0.076
54,2.25,5,0.079
55,2.25,5,0.079
56,2.25,5,0.077
57,2.25,5,0.081
58,2.25,5,0.073
59,2.25,5,0.106
60,2.25,5,0.106
61,2.25,5,0.08
62,2.25,5,0.08
63,2.25,5,0.081
64,2.25,5,0.081
65,2.25,5,0.078
66,2.25,5,0.069
67,2.25,5,0.071
68,2.25,5,0.074
69,2.25,5,0.07
70,2.25,5,0.061
71,2.25,5,0.066
72,2.25,5,0.067
73,2.25,5,0.071
74,2.25,5,0.057
75,2.25,5,0.057
76,2.25,5,0.058
77,2.25,5,0.059
78,2.25,5,0.071
79,2.25,5,0.063
80,2.25,5,0.062
81,2.25,5,0.061
82,2.25,5,0.055
83,2.25,5,0.056
84,2.25,5,0.058
85,2.25,5,0.073
86,2.25,5,0.076
87,2.25,5,0.071
88,2.25,5,0.049
89,2.25,5,0.05
90,2.25,5,0.06
91,2.25,5,0.073
92,2.25,5,0.074
93,2.25,5,0.069
94,2.25,5,0.068
95,2.25,5,0.07
96,2.25,5,0.069
97,2.25,5,0.073
98,2.25,5,0.071
99,2.25,5,0.054
100,2.25,5,0.051
101,2.25,5,0.05
102,2.25,5,0.051
103,2.25,5,0.05
104,2.25,5,0.049
105,2.25,5,0.056
106,2.25,5,0.062
107,2.25,5,0.058
108,2.25,5,0.058
109,2.25,5,0.058
110,2.25,5,0.059
111,2.25,5,0.052
112,2.25,5,0.036
